id,idpel,nama,koordinat_x,koordinat_y,nama_kabupaten,nama_kecamatan,nama_kelurahan
699555,533513142520,"PJU ****** **** *******",-6.90850690000000,108.73312310000000,"KAB. CIREBON",CILEDUG,"JATISEENG KIDUL"
699556,533513142595,"PJU ****** **** *******",-6.82422830000000,108.62901670000000,"KAB. CIREBON",LEMAHABANG,"LEMAHABANG KULON"
699557,533513142466,"PJU ****** **** *******",-6.82521200000000,108.81782650000000,"KAB. CIREBON",LOSARI,KALIRAHAYU
699558,533512945603,"PJU **** ****** ******",-6.90939550000000,108.75212370000000,"KAB. CIREBON",BABAKAN,BOJONGGEBANG
699559,533512963240,"BAN**** ****",-6.90940700000000,108.75215330000000,"KAB. CIREBON",KARANGWARENG,KARANGWANGI
699560,533512963146,"PJU ******* ****",-6.91296390000000,108.74690140000000,"KAB. CIREBON",WALED,CISAAT
699561,533513030862,"PJU ** *********",-6.84252000000000,108.71247830000000,"KAB. CIREBON",GEBANG,KALIMEKAR
699562,533512012665,"PJU ****** ** ******",-6.81677579500000,108.72346690000000,"KAB. CIREBON",GEBANG,"GEBANG KULON"
699573,533512349639,"PJU **** **********",-6.83178000000000,108.63029800000000,"KAB. CIREBON",LEMAHABANG,LEMAHABANG
699574,533512349647,"PJU ** *** ****** ** **",-6.84381000000000,108.63978000000000,"KAB. CIREBON",KARANGSEMBUNG,KARANGSUWUNG
699575,533512349654,"PJU **** ***********",-6.86027200000000,108.58777100000000,"KAB. CIREBON",SEDONG,PANONGAN
699576,533512349662,"PJU **** ******",-6.85300400000000,108.56533000000000,"KAB. CIREBON",SEDONG,PUTAT
699577,533512349759,"PJU ********* *** ** ***",-6.80996300000000,108.61593000000000,"KAB. CIREBON",ASTANAJAPURA,"MERTAPADA WETAN"
699578,533512349767,"PJU **** *********",-6.81247000000000,108.61452600000000,"KAB. CIREBON",ASTANAJAPURA,"MERTAPADA WETAN"
699579,533512349775,"PJU **** ********",-6.80788080000000,108.68436100000000,"KAB. CIREBON",PANGENAN,PANGENAN
699580,533512349791,"PJU **** ****** *****",-6.78645220000000,108.64952110000000,"KAB. CIREBON",PANGENAN,PENGARENGAN
699581,533512349804,"PJU ******* ****",-6.94254000000000,108.75823000000000,"KAB. CIREBON",PASALEMAN,TANJUNGANOM
699582,533512303178,"PJU ***** ******* *****",-6.88967490000000,108.75991070000000,"KAB. CIREBON",PABEDILAN,"BABAKAN LOSARI"
699583,533512945566,"PJU **** *************",-6.90843750000000,108.74843400000000,"KAB. CIREBON",LOSARI,ASTANALANGGAR
699584,533512633040,"PJU ****** ****** *****",-6.87317250000000,108.66351240000000,"KAB. CIREBON",KARANGWARENG,KUBANGDELEG
699585,533512349812,"PJU ********* *****",-6.83204000000000,108.60628000000000,"KAB. CIREBON",LEMAHABANG,"CIPEUJEUH KULON"
699586,533512349820,"PJU **** ******",-6.83341500000000,108.58124300000000,"KAB. CIREBON",LEMAHABANG,BELAWA
699589,533512349861,"PJU **** ********** **",-6.82945000000000,108.63195800000000,"KAB. CIREBON",LEMAHABANG,LEMAHABANG
699590,533512628969,"PJU ** *******",-6.83757050000000,108.62595850000000,"KAB. CIREBON",LEMAHABANG,ASEM
699591,533512940324,"PJU ****** *** *******",-6.80727300000000,108.62128520000000,"KAB. CIREBON",ASTANAJAPURA,KENDAL
699592,533512633057,"PJU ****** ***** *******",-6.88551930000000,108.64075770000000,"KAB. CIREBON",KARANGWARENG,SUMURKONDANG
699593,533512349377,"PJU ***** *******",-6.88828000000000,108.64172000000000,"KAB. CIREBON",KARANGWARENG,SUMURKONDANG
699594,533512349385,"PJU **** ******** ***",-6.89705000000000,108.72202000000000,"KAB. CIREBON",PABUARAN,"PABUARAN LOR"
699595,533512349414,"PJU **** ******",-6.80709000000000,108.59574000000000,"KAB. CIREBON",GREGED,"GUMULUNG TONGGOH"
699596,533512349422,"PJU ***** ****",-6.92395000000000,108.69568960000000,"KAB. CIREBON",WALED,"WALED ASEM"
699598,533512349489,"PJU **** *******",-6.91444400000000,108.72172200000000,"KAB. CIREBON",PABUARAN,SUKADANA
699599,533512349497,"PJU **** ***********",-6.92466000000000,108.73752000000000,"KAB. CIREBON",PASALEMAN,"CILENGKRANG GIRANG"
699600,533512349501,"PJU *** ** ***** *****",-6.83241100000000,108.62763000000000,"KAB. CIREBON",LEMAHABANG,"LEMAHABANG KULON"
699651,533710562061,"LAM** ***                ",-6.90209610000000,108.51750060000000,"KAB. KUNINGAN",JAPARA,JAPARA
699656,533711170704,"PJU ** ********",-6.87775830000000,108.50120530000000,"KAB. KUNINGAN",CIGANDAMEKAR,PANAWUAN
699659,533711044248,"PJU *** ***********",-6.82063710000000,108.47630700000000,"KAB. KUNINGAN",MANDIRANCAN,MANDIRANCAN
699660,533711128915,"PJU ** ********",-6.82106180000000,108.51794030000000,"KAB. CIREBON",BEBER,CIPINANG
699661,533711141990,"PJU ** *** ********* ***",-6.85088970000000,108.47378610000000,"KAB. KUNINGAN",MANDIRANCAN,RANDOBAWAGIRANG
699662,533711141501,"PJU ****** ** *** * **",-6.80848620000000,108.46913420000000,"KAB. KUNINGAN",MANDIRANCAN,MANDIRANCAN
699663,533711207469,"PJU ****** *** *** * ****",-6.84633440000000,108.51772090000000,"KAB. CIREBON",SEDONG,KERTAWANGUN
699664,533711141489,"PJU ****** ** ****** * *",-6.81200550000000,108.46919180000000,"KAB. KUNINGAN",MANDIRANCAN,MANDIRANCAN
699665,533711142217,"PJU ** * ** *******",-6.92420360000000,108.47439330000000,"KAB. KUNINGAN",JALAKSANA,BABAKANMULYA
699666,533711178354,"PJU ****** *** ******* *",-6.83814200000000,108.54534000000000,"KAB. CIREBON",BEBER,SINDANGKASIH
699667,533711128453,"PJU **** ************* *",-6.82842940000000,108.47527000000000,"KAB. KUNINGAN",MANDIRANCAN,KERTAWINANGUN
699668,533711128590,"PJU **** ************* *",-6.82842940000000,108.47527000000000,"KAB. KUNINGAN",MANDIRANCAN,KERTAWINANGUN
699669,533711044803,"PJU **** **************",-6.88790310000000,108.49307660000000,"KAB. KUNINGAN",CILIMUS,BANDORASAWETAN
699670,533711044725,"PJU **** **********",-6.82114210000000,108.48157640000000,"KAB. KUNINGAN",MANDIRANCAN,RANDOBAWAILIR
699671,533711128517,"PJU **** ****** *",-6.87116108000000,108.49050491000000,"KAB. KUNINGAN",CILIMUS,BOJONG
699672,533711128566,"PJU **** ****** *",-6.87052900000000,108.49358100000000,"KAB. KUNINGAN",CILIMUS,BOJONG
699673,533711008623,"PJU **** ***",-6.86400000000000,108.55129000000000,"KAB. CIREBON",SEDONG,KERTAWANGUN
699674,533711008631,"PJU **** ***",-6.80329811111000,108.51471811111000,"KAB. CIREBON",BEBER,BEBER
699675,533711128611,"PJU **** ****** *",-6.87160800000000,108.49242900000000,"KAB. KUNINGAN",CILIMUS,BOJONG
699676,533711044709,"PJU **** ******",-6.92210210000000,108.55026280000000,"KAB. KUNINGAN",JAPARA,CENGAL
699677,533711044766,"PJU **** *********",-6.80930750000000,108.47341520000000,"KAB. KUNINGAN",MANDIRANCAN,MANDIRANCAN
699678,533711044733,"PJU **** **********",-6.79801030000000,108.48417320000000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699679,533711044837,"PJU **** *******",-6.90748260000000,108.51647470000000,"KAB. KUNINGAN",JAPARA,SINGKUP
699680,533711044860,"PJU **** ********",-6.69270511111000,108.43302611111000,"KAB. KUNINGAN",JAPARA,CIKELENG
699681,533711044741,"PJU **** ********** *",-6.82060460000000,108.47897960000000,"KAB. KUNINGAN",MANDIRANCAN,RANDOBAWAILIR
699682,533711044852,"PJU **** ******",-6.84268440000000,108.49626390000000,"KAB. KUNINGAN",PANCALANG,SILEBU
699683,533711044782,"PJU **** *******",-6.81380420000000,108.44040130000000,"KAB. KUNINGAN",PASAWAHAN,PANIIS
699684,533711136312,"PJU **** *******",-6.84874960000000,108.50902000000000,"KAB. KUNINGAN",CILIMUS,SAMPORA
699686,533711045303,"PJU ** ****** *",-6.84000000000000,108.51213333333000,"KAB. KUNINGAN",MANDIRANCAN,SUKASARI
699687,533711034670,"PJU ***** **** ******** *",-6.81557300000000,108.40627100000000,"KAB. KUNINGAN",PASAWAHAN,PADABEUNGHAR
699688,533711045146,"PJU ** ****** *",-6.83415290000000,108.53655000000000,"KAB. KUNINGAN",CILIMUS,CILIMUS
699689,533711044230,"PJU ** *************",-6.83984410000000,108.48602810000000,"KAB. KUNINGAN",MANDIRANCAN,RANDOBAWAILIR
699690,533711044222,"PJU ******* *********",-6.82108739277480,108.47687919915000,"KAB. KUNINGAN",PANCALANG,TAJURBUNTU
699691,533711045257,"PJU ** ****** *",-6.83066560000000,108.51331080000000,"KAB. CIREBON",BEBER,HALIMPU
699692,533711047755,"PJU ***** *****",-6.94744590000000,108.48884800000000,"KAB. KUNINGAN",KRAMATMULYA,CILOWA
699693,533711045299,"PJU ** ***** *",-6.84088020000000,108.51644920000000,"KAB. CIREBON",BEBER,SINDANGKASIH
699700,533711068381,"PJU ** *******",-6.90084510000000,108.47336390000000,"KAB. KUNINGAN",JALAKSANA,PEUSING
699701,533711068373,"PJU *** *******",-6.89998920000000,108.47498810000000,"KAB. KUNINGAN",JALAKSANA,PEUSING
699702,533711009201,"PJU **** ***",-6.84635000000000,108.51769000000000,"KAB. CIREBON",BEBER,SINDANGKASIH
699703,533711117636,"PJU ** * *******",-6.90907580000000,108.48309090000000,"KAB. KUNINGAN",JALAKSANA,MANISKIDUL
699704,533711050006,"PJU ***** **** ******* *",-6.86687440000000,108.50050680000000,"KAB. KUNINGAN",CILIMUS,CILIMUS
699705,533711181053,"PJU ** ******* ******",-6.87772110000000,108.49591130000000,"KAB. CIREBON",BEBER,HALIMPU
699706,533711128533,"PJU **** ****** *",-6.87049160000000,108.49249420000000,"KAB. KUNINGAN",CILIMUS,BOJONG
699707,533711008615,"PJU **** ******",-6.82716000000000,108.52496000000000,"KAB. CIREBON",BEBER,BEBER
699708,533711009219,"PJU **** ***",-6.84586000000000,108.51428000000000,"KAB. CIREBON",BEBER,WANAYASA
699709,533711009243,"PJU **** ***",-6.82289000000000,108.51517000000000,"KAB. CIREBON",BEBER,CIPINANG
699710,533711207477,"PJU *** *** ******* ** **",-6.84635500000000,108.51769830000000,"KAB. CIREBON",GREGED,"SINDANG KEMPENG"
699711,533711142233,"PJU ** *** ** **********",-6.92274240000000,108.47897960000000,"KAB. KUNINGAN",JALAKSANA,BABAKANMULYA
699712,533711141422,"PJU ****** ** ***** * **",-6.81039420000000,108.46827580000000,"KAB. KUNINGAN",MANDIRANCAN,MANDIRANCAN
699713,533711128541,"PJU **** ****** *",-6.87052100000000,108.48960300000000,"KAB. KUNINGAN",CILIMUS,BOJONG
699714,533711045273,"PJU ** *************",-6.83500000000000,108.53426666667000,"KAB. CIREBON",BEBER,CIKANCAS
699715,533711128359,"PJU ** ********** *",-6.90111070000000,108.56085370000000,"KAB. KUNINGAN",CIGANDAMEKAR,BUNIGEULIS
699716,533711128603,"PJU **** ************* *",-6.83006960000000,108.47076350000000,"KAB. KUNINGAN",MANDIRANCAN,KERTAWINANGUN
699717,533711128558,"PJU **** ****** *",-6.87049160000000,108.49249420000000,"KAB. KUNINGAN",CILIMUS,BOJONG
699718,533710988497,"TAM** *******",-6.86732230000000,108.49762120000000,"KAB. KUNINGAN",CILIMUS,CILIMUS
699719,533711032563,"PJU ***** ***** ***** ***",-6.81401617111110,108.52545111111000,"KAB. CIREBON",BEBER,BEBER
699720,533711189704,"PJU **** *********",-6.87802000000000,108.49572000000000,"KAB. KUNINGAN",KRAMATMULYA,GANDASOLI
699721,533711150947,"PJU **** ********** *",-6.85825530000000,108.53017670000000,"KAB. CIREBON",BEBER,CIAWIGAJAH
699722,533711150905,"PJU **** ***** *",-6.82424100000000,108.52420320000000,"KAB. CIREBON",BEBER,BEBER
699723,533711128412,"PJU ** ********** *",-6.90126650000000,108.56006020000000,"KAB. KUNINGAN",CIGANDAMEKAR,BUNIGEULIS
699724,533711170617,"PJU ** *********",-6.91743020000000,108.49417180000000,"KAB. KUNINGAN",JALAKSANA,PADAMENAK
699725,533711009235,"PJU **** ***",-6.83837600000000,108.52676000000000,"KAB. CIREBON",BEBER,CIKANCAS
699726,533711161342,"PJU ** ************* *",-6.89097180000000,108.52053030000000,"KAB. KUNINGAN",CIGANDAMEKAR,KARANGMUNCANG
699727,533711170491,"PJU ** ********",-6.87858520000000,108.50220900000000,"KAB. KUNINGAN",CIGANDAMEKAR,PANAWUAN
699728,533711008649,"PJU **** ***",-6.86150000000000,108.55101000000000,"KAB. CIREBON",SEDONG,KERTAWANGUN
699729,533711178321,"PJU ****** *** ******* *",-6.84148500000000,108.52463000000000,"KAB. CIREBON",BEBER,SINDANGKASIH
699730,533711060047,"WAR**** ***** *******",-6.85948920000000,108.50670790000000,"KAB. KUNINGAN",CILIMUS,CARACAS
699731,533711181125,"PJU ** **** ** **********",-6.87727460000000,108.47044750000000,"KAB. KUNINGAN",CILIMUS,SETIANEGARA
699732,533711207451,"PJU *** *** * ***** ****",-6.84635170000000,108.51775830000000,"KAB. CIREBON",SEDONG,KERTAWANGUN
699733,533711128342,"PJU ** ********** *",-6.90157600000000,108.56042950000000,"KAB. KUNINGAN",CIGANDAMEKAR,BUNIGEULIS
699734,533711192922,"PJU ** ****** **********",-6.87788330000000,108.49621000000000,"KAB. KUNINGAN",CIGANDAMEKAR,TIMBANG
699735,533711044774,"PJU **** *********",-6.82111960000000,108.49195040000000,"KAB. KUNINGAN",PANCALANG,PANCALANG
699736,533711044695,"PJU **** **************",-6.88710490000000,108.48899590000000,"KAB. KUNINGAN",CILIMUS,BANDORASAWETAN
699737,533711044886,"PJU **** ****** *",-6.80964666666670,108.51116500000000,"KAB. KUNINGAN",PANCALANG,SAREWU
699738,533711044717,"PJU **** ***********",-6.81138730000000,108.46933470000000,"KAB. KUNINGAN",MANDIRANCAN,MANDIRANCAN
699739,533711044790,"PJU **** ***********",-6.84579020000000,108.48490400000000,"KAB. KUNINGAN",MANDIRANCAN,PAKEMBANGAN
699740,533711044845,"PJU **** *********",-6.80405573111110,108.50159261111000,"KAB. KUNINGAN",PANCALANG,SINDANGKEMPENG
699741,533711044758,"PJU **** ******",-6.79024950000000,108.45375490000000,"KAB. CIREBON",SUMBER,MATANGAJI
699742,533711008545,"PJU **** ******",-6.86628000000000,108.53986000000000,"KAB. CIREBON",SEDONG,KERTAWANGUN
699743,533711009227,"PJU **** ***** ********",-6.82205000000000,108.52175000000000,"KAB. CIREBON",BEBER,BEBER
699744,533711008607,"PJU **** * * **",-6.86355000000000,108.54477000000000,"KAB. CIREBON",SEDONG,KERTAWANGUN
699745,533711045329,"PJU ** ********** *",-6.81857900000000,108.54300800000000,"KAB. CIREBON",GREGED,JATIPANCUR
699746,533711045224,"PJU ** *******",-6.80167740000000,108.51445350000000,"KAB. CIREBON",BEBER,BEBER
699747,533711128525,"PJU **** ****** *",-6.87347020000000,108.49239610000000,"KAB. KUNINGAN",CILIMUS,BOJONG
699748,533711055377,"PJU **** ********* **",-6.80464300000000,108.42927370000000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699749,533711146009,"PEN******* **** *** **",-6.86530590000000,108.47247640000000,"KAB. KUNINGAN",CILIMUS,SETIANEGARA
699750,533711055471,"PJU **** ********* *",-6.80553000000000,108.43112830000000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699751,533711008511,"PJU **** ******",-6.86944100000000,108.54087000000000,"KAB. CIREBON",SEDONG,KERTAWANGUN
699752,533711124015,"PJU ** ****** *",-6.79891716111110,108.50935251111000,"KAB. KUNINGAN",PANCALANG,SAREWU
699753,533711045281,"PJU ** ************* *",-6.84132500000000,108.54464790000000,"KAB. CIREBON",GREGED,"KAMARANG LEBAK"
699754,533711134828,"PJU ** *********",-6.93514254500000,108.47052324400000,"KAB. KUNINGAN",KRAMATMULYA,GANDASOLI
699755,533711055489,"PJU **** ********* *",-6.80464300000000,108.42927370000000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699756,533711150954,"PJU ****** *** *******",-6.79666010000000,108.46154470000000,"KAB. CIREBON",SUMBER,MATANGAJI
699757,533711045161,"PJU ** ***** *",-6.80741223111110,108.51795731111000,"KAB. CIREBON",BEBER,BEBER
699758,533711161296,"PJU ** *******",-6.87016710000000,108.50061530000000,"KAB. KUNINGAN",CILIMUS,CILIMUS
699759,533711124056,"PJU ** ************",-6.89343910000000,108.49974610000000,"KAB. KUNINGAN",PASAWAHAN,PANIIS
699760,533711170666,"PJU ** **********",-6.90974810000000,108.48795560000000,"KAB. KUNINGAN",JALAKSANA,MANISKIDUL
699761,533711147712,"PJU ** **************",-6.82663610000000,108.53685510000000,"KAB. CIREBON",GREGED,"SINDANG KEMPENG"
699762,533711161367,"PJU ** ************* *",-6.89552120000000,108.49444960000000,"KAB. KUNINGAN",CIGANDAMEKAR,KARANGMUNCANG
699763,533710999187,"PJU *** ********* *",-6.87917000000000,108.54875000000000,"KAB. CIREBON",SEDONG,WINDUHAJI
699764,533711112514,"PJU ******* * ********",-6.81818170000000,108.49325930000000,"KAB. KUNINGAN",PANCALANG,SINDANGKEMPENG
699765,533711088243,"PJU ********** ****",-6.86116520000000,108.52943460000000,"KAB. CIREBON",BEBER,CIAWIGAJAH
699766,533711120894,"PJU ** ***********",-6.85351090846890,108.52997288350000,"KAB. CIREBON",BEBER,BEBER
699767,533710257428,"LAM** ***                ",-6.79800300000000,108.52332700000000,"KAB. CIREBON",BEBER,KONDANGSARI
699770,533710257451,"LAM** ***                ",-6.84688100000000,108.54300900000000,"KAB. CIREBON",GREGED,KAMARANG
699771,533710257469,"LAM** ***                ",-6.84673400000000,108.54799400000000,"KAB. CIREBON",GREGED,KAMARANG
699772,533710257477,"LAM** ***                ",-6.84610600000000,108.52271100000000,"KAB. CIREBON",BEBER,SINDANGKASIH
699773,533710257485,"LAM** ***                ",-6.84816600000000,108.52174600000000,"KAB. CIREBON",BEBER,SINDANGKASIH
699774,533710257493,"LAM** ***                ",-6.85282000000000,108.52941400000000,"KAB. CIREBON",BEBER,SINDANGHAYU
699775,533710257507,"LAM** ***                ",-6.85289700000000,108.52972100000000,"KAB. CIREBON",BEBER,SINDANGHAYU
699776,533710312722,"PJU ******* **********   ",-6.84092480000000,108.46567410000000,"KAB. KUNINGAN",MANDIRANCAN,TRIJAYA
699777,533710312730,"PJU ******* ***********  ",-6.84641440000000,108.48483830000000,"KAB. KUNINGAN",MANDIRANCAN,PAKEMBANGAN
699778,533710312748,"PJU ***** ***********    ",-6.83670940000000,108.48140580000000,"KAB. KUNINGAN",MANDIRANCAN,RANDOBAWAILIR
699779,533710312755,"PJU ***** *************  ",-6.83146790000000,108.47284600000000,"KAB. KUNINGAN",MANDIRANCAN,KERTAWINANGUN
699780,533710312763,"PJU ******* *************",-6.83395470000000,108.48120540000000,"KAB. KUNINGAN",MANDIRANCAN,RANDOBAWAILIR
699783,533710246704,"PJU *************        ",-6.83889520000000,108.51710900000000,"KAB. CIREBON",BEBER,CIKANCAS
699785,533710311306,"PJU **** ******          ",-6.94660190000000,108.50615670000000,"KAB. KUNINGAN",KRAMATMULYA,CILAJA
699786,533710311314,"PJU **** ***********     ",-6.92642680000000,108.49901240000000,"KAB. KUNINGAN",KRAMATMULYA,KARANGMANGU
699788,533710311330,"PJU **** **********      ",-6.93872990000000,108.47009710000000,"KAB. KUNINGAN",KRAMATMULYA,RAGAWACANA
699789,533710311348,"PJU **** *********       ",-6.93415460000000,108.47351450000000,"KAB. KUNINGAN",KRAMATMULYA,GANDASOLI
699790,533710311355,"PJU ********* ******     ",-6.93103190000000,108.49604450000000,"KAB. KUNINGAN",KRAMATMULYA,CIKASO
699791,533710319387,"PJU ***** *              ",-6.83214700000000,108.52171300000000,"KAB. CIREBON",BEBER,BEBER
699792,533710319395,"PJU *******              ",-6.79712600000000,108.52021200000000,"KAB. CIREBON",BEBER,PATAPAN
699794,533710319416,"PJU **** ****** ****** * ",-6.93149150000000,108.48410610000000,"KAB. KUNINGAN",KRAMATMULYA,KALAPAGUNUNG
699795,533710319424,"PJU ** ****** ****** *   ",-6.93154170000000,108.48309080000000,"KAB. KUNINGAN",KRAMATMULYA,KALAPAGUNUNG
699796,533710319432,"PJU ** ****** ****** *   ",-6.93226770000000,108.48173060000000,"KAB. KUNINGAN",CILIMUS,BANDORASAKULON
699797,533710319440,"PJU ** ****** ****** *   ",-6.93283400000000,108.48306030000000,"KAB. KUNINGAN",KRAMATMULYA,KALAPAGUNUNG
699798,533710319457,"PJU ** ****** ****** *   ",-6.93283400000000,108.48306030000000,"KAB. KUNINGAN",KRAMATMULYA,KALAPAGUNUNG
699799,533711135223,"PJU ** ******",-6.93495990000000,108.50198030000000,"KAB. KUNINGAN",KRAMATMULYA,CIKASO
699800,533711055406,"PJU **** ********* **",-6.80458890000000,108.43124670000000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699801,533711150357,"PJU ****** ** *********",-6.80243030000000,108.47749580000000,"KAB. KUNINGAN",PANCALANG,MEKARJAYA
699802,533711150797,"PJU **** *******",-6.79585340000000,108.52275640000000,"KAB. CIREBON",BEBER,PATAPAN
699803,533711150324,"PJU ****** ** ******",-6.94823200000000,108.50678900000000,"KAB. KUNINGAN",KRAMATMULYA,CILAJA
699804,533711089635,"PJU ****** *** ******** *",-6.90808570000000,108.48022140000000,"KAB. KUNINGAN",JALAKSANA,SEMBAWA
699805,533711151350,"PJU ****** ** ******* *",-6.90795800000000,108.51649900000000,"KAB. KUNINGAN",JAPARA,SINGKUP
699806,533711150771,"PJU ** **********",-6.88627100000000,108.46970560000000,"KAB. KUNINGAN",CILIMUS,LINGGASANA
699807,533711068365,"PJU *** **********",-6.94066660000000,108.47156040000000,"KAB. KUNINGAN",KRAMATMULYA,KRAMATMULYA
699808,533711068399,"PJU ****** ** *******",-6.90385680000000,108.48952140000000,"KAB. KUNINGAN",JALAKSANA,MANISLOR
699809,533711089668,"PJU ****** *** ******** *",-6.84895100000000,108.50157400000000,"KAB. KUNINGAN",CILIMUS,SAMPORA
699810,533711088164,"PJU *********** ****",-6.79005500000000,108.53177200000000,"KAB. CIREBON",BEBER,KONDANGSARI
699811,533711150381,"PJU ****** ** *******",-6.85906000000000,108.50588300000000,"KAB. KUNINGAN",CILIMUS,CARACAS
699812,533711089650,"PJU ****** *** ******** *",-6.84945290000000,108.50614150000000,"KAB. KUNINGAN",CILIMUS,SAMPORA
699813,533711088276,"PJU ********** ****",-6.86054340000000,108.53107050000000,"KAB. CIREBON",BEBER,CIAWIGAJAH
699814,533711028137,"PJU **** ****** *******",-6.88118710000000,108.47675380000000,"KAB. KUNINGAN",CILIMUS,LINGGAJATI
699815,533711112492,"PJU ******* *",-6.80804735111110,108.50040511111000,"KAB. KUNINGAN",PANCALANG,SINDANGKEMPENG
699816,533711092852,"PJU ***** **** *******",-6.83865520000000,108.51607820000000,"KAB. CIREBON",BEBER,BEBER
699817,533711065185,"PJU ********",-6.80930050000000,108.47333720000000,"KAB. KUNINGAN",MANDIRANCAN,MANDIRANCAN
699818,533711112548,"PJU *** *********** *",-6.80852606111110,108.50132791111000,"KAB. KUNINGAN",PANCALANG,SINDANGKEMPENG
699819,533711065271,"PJU ****** *********",-6.82146183111110,108.48801411111000,"KAB. KUNINGAN",PANCALANG,PANCALANG
699820,533711068357,"PJU *** **********",-6.94066660000000,108.47156040000000,"KAB. KUNINGAN",KRAMATMULYA,KRAMATMULYA
699821,533711065214,"PJU ***** *****",-6.81968870000000,108.47786670000000,"KAB. KUNINGAN",PANCALANG,TAJURBUNTU
699822,533710985354,"PJU ***** ***** ***** ***",-6.83232160000000,108.52213370000000,"KAB. CIREBON",BEBER,BEBER
699823,533711065319,"PJU ***********",-6.84724220000000,108.48352000000000,"KAB. KUNINGAN",MANDIRANCAN,PAKEMBANGAN
699824,533711146179,"PJU ** ********** **",-6.81965590000000,108.54029310000000,"KAB. CIREBON",GREGED,JATIPANCUR
699825,533711146153,"PJU ** ********** *",-6.81581780000000,108.54353370000000,"KAB. CIREBON",GREGED,JATIPANCUR
699826,533711055497,"PJU **** ********* *",-6.80100900000000,108.42790670000000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699827,533711055422,"PJU **** ******* *",-6.83598800000000,108.44063350000000,"KAB. KUNINGAN",PASAWAHAN,CIBUNTU
699828,533711055351,"PJU **** ******* *",-6.79672200000000,108.42634430000000,"KAB. KUNINGAN",PASAWAHAN,KADUELA
699829,533711084124,"MCK ***** **** ** **",-6.93534640000000,108.49728340000000,"KAB. KUNINGAN",KRAMATMULYA,CIKASO
699830,533711084199,"TRA**** ***** ******* *",-6.87851000000000,108.49526500000000,"KAB. KUNINGAN",CILIMUS,CARACAS
699831,533711134810,"PJU ** *********",-6.93769490000000,108.46490400000000,"KAB. KUNINGAN",KRAMATMULYA,GANDASOLI
699832,533711008552,"PJU **** ***",-6.88213000000000,108.55805000000000,"KAB. CIREBON",SEDONG,WINDUJAYA
699833,533711055501,"PJU **** ********* *",-6.80469260000000,108.43057710000000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699834,533711135194,"PJU ****** *** ********",-6.94480700000000,108.48756980000000,"KAB. KUNINGAN",KRAMATMULYA,CIBENTANG
699835,533711014511,"PJU ***** ** *********",-6.82154230000000,108.49167970000000,"KAB. KUNINGAN",PANCALANG,PANCALANG
699836,533711146187,"PJU ** *******",-6.80453600000000,108.55129700000000,"KAB. CIREBON",GREGED,NANGGELA
699837,533711055385,"PJU **** ********* *",-6.80458890000000,108.43124670000000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699838,533711161359,"PJU ** **********",-6.93729890000000,108.47168120000000,"KAB. KUNINGAN",KRAMATMULYA,RAGAWACANA
699840,533711180856,"PJU ** *******",-6.79684500000000,108.51735700000000,"KAB. KUNINGAN",CILIMUS,CARACAS
699841,533711058279,"PJU ***** ****** ********",-6.89856330000000,108.47482520000000,"KAB. KUNINGAN",JALAKSANA,PEUSING
699842,533711058707,"PJU **** ***********",-6.82063710000000,108.47630700000000,"KAB. KUNINGAN",MANDIRANCAN,MANDIRANCAN
699843,533711123962,"PJU ** ****** *",-6.81460670000000,108.45451550000000,"KAB. KUNINGAN",CILIMUS,LINGGASANA
699844,533711124072,"PJU ** *******",-6.90327630000000,108.52777760000000,"KAB. KUNINGAN",JAPARA,GARATENGAH
699845,533711055455,"PJU **** ********* **",-6.80516240000000,108.43160590000000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699846,533711055430,"PJU **** ********* *",-6.80310950000000,108.42696010000000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699847,533710317453,"PJU *** ****** *******   ",-6.87063370000000,108.50041700000000,"KAB. KUNINGAN",CILIMUS,CILIMUS
699849,533710312706,"PJU ******* *********    ",-6.80524162016810,108.42843865044000,"KAB. KUNINGAN",PASAWAHAN,PASAWAHAN
699850,533710312714,"PJU ******* *********    ",-6.79608350000000,108.44708160000000,"KAB. KUNINGAN",PASAWAHAN,CIDAHU
699851,533710320853,"PJU ** ****              ",-6.82809500000000,108.52206600000000,"KAB. CIREBON",BEBER,BEBER
699852,533711151319,"PJU ****** ** ******* *",-6.90889370000000,108.51770560000000,"KAB. KUNINGAN",JAPARA,SINGKUP
699853,533711150826,"PJU **** *******",-6.84322600000000,108.51167300000000,"KAB. CIREBON",BEBER,HALIMPU
699854,533711170746,"PJU ** ************",-6.90327120000000,108.50123830000000,"KAB. KUNINGAN",CIGANDAMEKAR,SANGKANMULYA
699855,533711150166,"PJU ****** *********",-6.79190980000000,108.46334500000000,"KAB. CIREBON",SUMBER,MATANGAJI
